Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000173894.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000173947.14	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%	84.19%
ENSG00000173991.6	84.11%	na	84.11%	na	na	na	na	na	84.11%	na	na	84.11%	84.11%	84.11%	na	84.11%	84.11%	na	84.11%	na	na	na	na	84.11%	84.11%	na	84.11%	na	na	na	84.11%	na	84.11%	84.11%
ENSG00000174038.13	na	na	na	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	na	na	na	na	na	na	na	na	na
ENSG00000174151.15	na	na	82.49%	82.49%	82.49%	na	na	na	82.49%	na	82.49%	85.67%	82.49%	82.48%	82.49%	na	na	80.30%	84.22%	82.49%	82.49%	82.49%	82.49%	na	82.78%	82.38%	na	80.30%	82.49%	84.08%	82.67%	82.44%	na	82.49%
ENSG00000174177.13	99.45%	98.65%	na	99.38%	95.15%	na	99.45%	98.27%	na	99.04%	99.38%	99.04%	98.87%	99.04%	99.45%	na	na	99.38%	99.45%	99.38%	98.15%	na	99.38%	na	92.95%	98.60%	99.14%	92.68%	na	99.91%	91.93%	94.75%	na	92.60%
ENSG00000174292.13	87.07%	na	na	97.19%	89.92%	na	96.88%	93.20%	92.57%	94.05%	93.19%	90.19%	87.04%	91.63%	92.57%	87.43%	na	na	90.88%	93.12%	91.37%	87.81%	92.57%	na	93.20%	93.67%	na	93.69%	92.57%	92.63%	90.93%	97.11%	na	93.19%
ENSG00000174327.7	98.48%	99.96%	na	99.98%	na	na	na	98.48%	99.94%	100.00%	100.00%	100.00%	99.98%	98.45%	na	99.93%	na	98.45%	98.48%	na	na	na	na	98.48%	na	97.89%	na	na	na	99.48%	na	98.48%	100.00%	100.00%
ENSG00000174460.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000174576.11	89.18%	89.18%	89.18%	89.18%	89.18%	92.79%	na	89.18%	92.79%	92.79%	na	89.18%	na	92.79%	na	na	na	na	na	89.18%	na	89.18%	89.18%	89.18%	na	na	89.18%	92.79%	89.18%	na	na	89.18%	na	na
ENSG00000174792.11	97.22%	97.18%	97.16%	91.02%	100.00%	91.02%	97.94%	97.22%	97.14%	97.21%	97.01%	97.19%	90.88%	97.21%	na	91.02%	100.00%	97.23%	97.09%	100.00%	97.22%	97.23%	100.00%	na	91.02%	100.00%	100.00%	90.81%	97.19%	na	96.81%	na	91.02%	97.23%
ENSG00000174871.11	93.26%	93.45%	93.56%	95.71%	89.04%	na	89.90%	95.20%	97.40%	89.90%	94.11%	97.41%	93.57%	87.63%	87.67%	96.47%	93.00%	97.41%	87.89%	95.64%	94.29%	95.59%	89.90%	96.98%	94.24%	88.39%	97.36%	97.41%	88.31%	94.24%	95.49%	85.03%	96.08%	93.98%
ENSG00000174885.13	na	98.47%	98.49%	na	98.56%	na	na	100.00%	na	98.54%	na	98.47%	98.56%	98.55%	na	98.54%	98.51%	98.56%	98.55%	99.66%	99.79%	99.79%	98.45%	na	98.56%	na	98.54%	na	na	na	98.38%	na	99.79%	na
ENSG00000174992.8	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000175063.17	97.31%	97.31%	98.44%	99.46%	99.86%	97.49%	98.32%	97.31%	97.30%	99.58%	97.25%	99.88%	99.40%	99.86%	99.12%	97.31%	97.73%	97.15%	100.00%	99.45%	97.60%	97.25%	97.31%	98.10%	96.17%	98.32%	97.31%	99.86%	95.26%	98.10%	97.77%	99.86%	99.44%	99.80%
ENSG00000175084.13	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%
ENSG00000175213.3	na	na	83.55%	90.55%	na	99.49%	na	99.09%	100.00%	na	100.00%	na	na	na	100.00%	99.99%	na	90.21%	100.00%	99.49%	89.10%	na	na	na	81.75%	na	99.49%	na	na	na	na	91.32%	na	81.75%
ENSG00000175315.3	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000175334.8	na	88.32%	na	91.25%	na	91.25%	91.25%	88.32%	84.34%	na	91.25%	88.32%	88.32%	91.25%	na	na	na	91.25%	na	na	88.32%	na	91.25%	na	89.47%	na	na	91.25%	89.47%	na	na	na	na	91.25%
ENSG00000175463.12	95.49%	99.00%	94.52%	99.00%	94.75%	91.62%	93.92%	98.08%	99.01%	99.33%	98.08%	91.47%	97.11%	97.35%	92.56%	95.59%	96.47%	99.59%	99.33%	98.08%	99.30%	98.08%	99.27%	93.43%	98.25%	97.11%	99.01%	99.26%	91.84%	99.26%	99.59%	97.28%	96.00%	97.84%
ENSG00000175544.14	na	na	90.29%	na	89.55%	na	89.61%	na	na	na	na	na	na	na	na	na	na	na	84.60%	88.70%	89.81%	83.28%	na	na	90.78%	91.55%	na	84.63%	na	na	86.03%	88.57%	na	na
ENSG00000175550.8	98.46%	na	99.36%	99.36%	99.36%	na	99.36%	99.36%	99.36%	na	98.46%	99.36%	na	99.36%	na	99.36%	na	99.36%	97.49%	na	na	99.36%	na	99.36%	99.36%	98.46%	99.36%	98.46%	na	99.36%	99.36%	99.36%	na	99.36%
ENSG00000175857.9	95.96%	na	100.00%	100.00%	95.38%	na	95.96%	na	100.00%	95.96%	95.38%	95.38%	100.00%	95.96%	100.00%	100.00%	na	95.38%	na	na	95.96%	95.38%	na	95.38%	100.00%	95.38%	95.38%	95.96%	100.00%	100.00%	95.94%	na	100.00%	95.38%
ENSG00000175877.4	100.00%	100.00%	89.11%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	87.70%	100.00%	87.70%	87.54%	89.11%	100.00%	100.00%	89.11%	89.11%	89.11%	100.00%	100.00%	89.11%	89.11%	100.00%	100.00%	100.00%	89.07%	89.11%	100.00%	86.68%	89.11%
ENSG00000175879.9	na	na	88.09%	84.96%	90.04%	na	81.39%	79.29%	84.35%	na	na	na	83.31%	na	na	88.09%	84.93%	na	na	na	84.49%	80.53%	87.14%	90.07%	83.59%	na	77.55%	na	na	na	85.24%	81.39%	na	na
ENSG00000175938.7	na	na	na	na	94.31%	na	94.31%	na	na	na	na	na	na	94.31%	na	100.00%	na	94.31%	na	94.95%	94.95%	na	94.91%	94.31%	90.63%	94.94%	90.63%	94.93%	na	na	na	na	94.31%	na
ENSG00000176087.16	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na
ENSG00000176101.12	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	na	100.00%	na
ENSG00000176231.2	100.00%	na	na	100.00%	na	na	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	na	100.00%	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na
ENSG00000176256.11	na	82.61%	na	na	na	na	87.64%	na	100.00%	100.00%	na	na	88.08%	na	na	na	99.99%	88.06%	na	99.98%	100.00%	100.00%	99.98%	100.00%	99.99%	na	99.91%	99.98%	100.00%	99.66%	na	na	na	na
ENSG00000176302.13	100.00%	100.00%	100.00%	98.31%	98.45%	na	98.45%	98.45%	100.00%	98.45%	98.45%	100.00%	98.31%	98.45%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.45%	100.00%	98.45%	100.00%	100.00%	98.45%	98.31%	100.00%	98.45%	100.00%	100.00%	99.30%	100.00%	98.45%
ENSG00000176383.9	na	100.00%	100.00%	87.23%	94.79%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	91.35%	100.00%	na	na	na	na	100.00%	na	na	na	92.77%	91.08%	na	na	88.62%	na	100.00%	100.00%
ENSG00000176387.7	na	na	92.85%	91.72%	93.10%	na	96.50%	na	94.86%	95.55%	93.06%	93.10%	92.97%	93.08%	92.68%	96.17%	na	93.05%	93.08%	96.34%	93.10%	96.33%	95.76%	93.03%	96.47%	na	96.50%	93.10%	92.81%	na	na	96.28%	95.89%	93.10%
ENSG00000176428.6	100.00%	na	na	na	na	na	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%
ENSG00000176749.9	84.16%	na	na	84.16%	80.00%	na	na	na	na	na	na	63.03%	73.62%	na	na	na	na	na	84.16%	na	84.16%	na	na	na	na	na	na	na	na	na	84.16%	na	na	na
ENSG00000176774.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000176842.16	97.65%	96.52%	97.61%	96.52%	97.66%	na	97.11%	97.21%	97.66%	na	na	96.68%	97.66%	97.68%	97.68%	97.50%	96.52%	97.67%	97.21%	na	97.21%	96.52%	97.54%	92.81%	96.52%	97.66%	97.20%	97.68%	94.02%	97.21%	na	94.03%	na	97.21%
ENSG00000176919.13	na	na	na	na	na	99.96%	na	na	99.98%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	99.97%	na	100.00%	99.97%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000177042.16	89.06%	na	77.20%	83.82%	82.39%	82.39%	89.83%	na	89.83%	na	89.06%	89.06%	82.39%	89.83%	78.99%	89.06%	89.06%	89.06%	89.06%	83.80%	na	89.06%	88.35%	89.75%	89.06%	89.82%	82.39%	83.74%	89.06%	89.06%	89.06%	82.39%	89.06%	83.76%
ENSG00000177096.9	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000177370.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000177374.13	na	na	na	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	na	na	na	na	na	100.00%	na	100.00%	na	na
ENSG00000177427.13	na	na	89.63%	89.99%	89.63%	89.63%	90.44%	na	na	82.88%	89.63%	90.44%	89.63%	83.89%	89.63%	88.34%	89.63%	89.63%	89.63%	89.63%	83.95%	89.63%	90.42%	88.34%	88.34%	89.63%	89.63%	89.63%	89.63%	89.63%	89.63%	90.18%	89.63%	89.63%
ENSG00000177455.15	99.90%	99.93%	99.93%	90.79%	99.93%	99.90%	99.93%	na	99.93%	92.07%	99.93%	89.75%	91.65%	90.96%	99.93%	98.87%	92.05%	na	91.64%	98.80%	99.93%	92.85%	98.84%	99.18%	na	na	90.79%	99.92%	99.15%	99.93%	98.71%	99.93%	99.93%	na
ENSG00000177465.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000177600.9	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na
ENSG00000177666.17	100.00%	100.00%	na	99.94%	99.99%	na	94.28%	na	100.00%	na	na	na	100.00%	99.98%	na	94.28%	100.00%	na	96.44%	100.00%	92.54%	na	99.98%	96.35%	na	na	99.62%	94.18%	na	100.00%	na	100.00%	100.00%	87.92%
ENSG00000177943.14	98.28%	96.32%	98.59%	98.83%	98.35%	na	98.52%	96.90%	98.62%	93.25%	95.87%	98.53%	98.35%	88.99%	98.82%	98.25%	na	98.33%	96.03%	98.66%	99.09%	98.84%	98.53%	na	96.32%	95.54%	98.69%	98.84%	98.13%	96.25%	95.26%	98.49%	na	94.14%
ENSG00000177954.14	100.00%	98.55%	na	na	97.17%	99.97%	98.35%	100.00%	na	na	na	98.35%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	na	97.17%	100.00%	97.17%	97.17%	98.35%	98.35%	98.02%	96.28%	100.00%	96.28%
ENSG00000177992.10	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000178057.15	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	98.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.32%	100.00%	100.00%	96.63%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	96.53%	100.00%	100.00%	100.00%	100.00%
ENSG00000178084.2	78.22%	100.00%	60.15%	100.00%	78.19%	na	100.00%	100.00%	77.78%	78.22%	100.00%	100.00%	100.00%	100.00%	60.15%	100.00%	100.00%	100.00%	100.00%	78.19%	100.00%	100.00%	100.00%	77.75%	78.22%	100.00%	100.00%	100.00%	100.00%	60.11%	100.00%	100.00%	100.00%	100.00%
ENSG00000178449.9	na	100.00%	na	95.90%	100.00%	na	na	na	95.90%	100.00%	na	na	95.86%	na	95.90%	na	na	95.86%	100.00%	100.00%	na	na	na	na	na	na	na	95.90%	na	na	95.90%	100.00%	na	100.00%
ENSG00000178498.16	97.57%	96.08%	96.52%	na	86.45%	na	98.86%	92.65%	99.10%	na	92.51%	93.92%	98.98%	98.81%	na	92.32%	98.86%	98.90%	92.00%	na	98.99%	98.96%	91.18%	94.16%	95.95%	95.33%	94.04%	93.62%	na	92.50%	89.12%	93.25%	93.89%	na
ENSG00000178719.17	na	92.92%	92.77%	91.96%	92.67%	93.47%	95.59%	na	95.02%	97.34%	96.01%	90.84%	na	95.46%	96.79%	na	90.10%	95.16%	91.74%	na	95.75%	na	92.35%	92.69%	89.97%	90.65%	91.36%	92.20%	na	97.72%	96.22%	92.96%	96.02%	93.36%
ENSG00000178752.16	84.24%	89.85%	90.58%	84.37%	90.60%	89.84%	na	84.33%	82.56%	84.30%	84.24%	79.09%	89.94%	89.86%	77.19%	91.63%	na	na	90.59%	na	na	na	89.47%	na	na	84.34%	75.04%	89.96%	90.61%	90.55%	90.69%	90.67%	90.61%	84.30%
ENSG00000178804.8	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000178826.11	na	na	na	95.42%	100.00%	na	100.00%	95.88%	95.42%	na	100.00%	100.00%	100.00%	95.42%	95.88%	99.99%	na	na	na	100.00%	95.88%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%
ENSG00000178896.9	94.77%	na	na	na	94.77%	na	94.77%	na	94.77%	94.77%	94.77%	94.77%	94.77%	94.77%	94.77%	na	na	94.77%	94.77%	na	94.77%	94.77%	na	na	na	na	na	94.77%	na	na	94.77%	94.77%	na	na
ENSG00000179010.16	na	na	100.00%	100.00%	99.64%	100.00%	100.00%	100.00%	na	99.58%	99.59%	100.00%	na	na	100.00%	na	100.00%	na	na	na	na	100.00%	na	na	98.86%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	na
ENSG00000179059.10	96.11%	96.11%	96.11%	96.11%	na	na	96.11%	na	na	96.11%	na	na	na	na	96.11%	na	96.11%	96.11%	96.11%	96.11%	na	96.11%	96.11%	96.11%	96.11%	na	96.11%	na	96.11%	96.11%	na	na	96.11%	96.11%
ENSG00000179091.5	na	95.08%	95.08%	na	na	na	100.00%	na	100.00%	90.81%	na	na	100.00%	na	na	100.00%	95.11%	100.00%	na	99.60%	95.53%	na	95.42%	100.00%	95.11%	99.13%	99.60%	100.00%	93.24%	95.94%	100.00%	99.40%	94.83%	100.00%
ENSG00000179178.11	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%
ENSG00000179218.15	99.53%	99.43%	99.43%	99.32%	93.44%	na	99.26%	98.06%	98.06%	99.43%	98.09%	94.20%	99.25%	98.56%	98.78%	99.43%	na	92.49%	99.48%	99.43%	99.43%	99.43%	99.43%	98.88%	na	99.50%	na	99.50%	97.07%	98.56%	99.43%	97.87%	96.30%	99.43%
ENSG00000179284.6	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	99.90%	na	100.00%	100.00%	100.00%	99.96%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	na	na
ENSG00000179363.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000179403.12	99.02%	98.86%	99.12%	na	99.41%	na	99.41%	na	99.01%	98.98%	na	na	na	na	99.41%	na	na	99.02%	na	na	na	na	na	99.40%	89.99%	99.41%	na	99.02%	na	na	na	na	99.41%	99.02%
ENSG00000179456.12	na	na	93.81%	na	92.81%	na	93.12%	92.08%	92.15%	na	na	na	na	93.04%	93.12%	na	na	na	86.51%	93.12%	na	na	na	100.00%	82.45%	92.08%	93.05%	93.44%	na	90.73%	na	93.86%	na	na
ENSG00000179476.8	78.23%	85.11%	78.61%	89.88%	78.15%	na	78.23%	89.89%	87.97%	87.92%	89.88%	81.19%	81.16%	73.89%	73.89%	74.62%	89.64%	73.89%	78.15%	85.11%	73.89%	87.98%	87.98%	73.89%	74.30%	85.11%	87.67%	78.41%	87.98%	77.86%	78.15%	85.11%	81.18%	78.63%
ENSG00000179564.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000179580.10	77.14%	75.22%	77.22%	77.14%	68.17%	na	75.77%	68.29%	76.98%	71.04%	66.62%	67.81%	77.14%	68.38%	70.31%	67.01%	69.31%	68.47%	70.22%	67.94%	69.87%	76.98%	67.97%	76.40%	76.51%	76.32%	68.54%	79.84%	77.18%	75.89%	68.15%	69.37%	68.82%	68.00%
ENSG00000179632.10	95.41%	93.42%	99.75%	na	91.98%	na	97.20%	na	95.75%	93.53%	89.30%	95.41%	85.43%	91.98%	100.00%	94.71%	na	93.50%	93.52%	91.75%	87.37%	97.20%	88.19%	90.73%	97.20%	na	na	89.55%	na	95.99%	95.96%	88.76%	86.21%	86.10%
ENSG00000179813.7	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000179855.9	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000179934.7	na	na	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	100.00%	100.00%
ENSG00000180209.12	na	na	100.00%	99.49%	99.42%	na	99.52%	99.59%	99.86%	99.52%	100.00%	99.52%	99.94%	99.17%	100.00%	98.99%	na	100.00%	99.49%	99.52%	na	99.52%	99.14%	99.26%	100.00%	99.24%	100.00%	na	na	99.59%	99.94%	na	na	99.97%
ENSG00000180772.8	100.00%	na	na	na	na	na	na	100.00%	na	100.00%	na	na	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	na	na	100.00%	na	na	na	100.00%	100.00%	na	na	na	na	na
ENSG00000180806.5	na	na	100.00%	100.00%	na	na	na	na	na	na	na	na	na	na	100.00%	na	100.00%	na	100.00%	na	na	100.00%	na	na	100.00%	na	na	na	na	100.00%	100.00%	na	na	na
ENSG00000180878.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000180938.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000181085.15	na	82.94%	88.25%	85.56%	87.95%	na	na	83.15%	89.48%	na	87.93%	75.81%	86.56%	na	90.54%	88.88%	86.07%	83.39%	na	81.53%	90.92%	na	87.54%	na	83.69%	83.61%	90.49%	90.54%	83.15%	91.57%	90.91%	na	89.50%	83.18%
ENSG00000181264.9	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	98.06%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%
ENSG00000181284.3	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	100.00%	100.00%	na	na	na	na	na
ENSG00000181323.8	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000181374.8	na	na	94.45%	91.92%	91.92%	na	91.92%	91.92%	na	na	na	91.92%	na	na	91.92%	91.92%	na	na	na	na	na	91.92%	91.92%	na	na	na	na	91.92%	91.92%	91.92%	91.92%	na	94.45%	na
ENSG00000181408.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000181617.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000181698.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000181830.9	96.09%	na	97.83%	na	na	97.83%	96.09%	na	97.83%	na	97.83%	na	97.83%	na	97.83%	na	97.82%	na	na	97.83%	97.83%	97.83%	na	96.09%	97.83%	na	na	na	96.09%	na	na	96.09%	97.83%	97.83%
