Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000166091.21	98.98%	97.75%	98.86%	94.52%	98.86%	na	98.86%	98.86%	98.86%	98.86%	98.98%	na	na	98.86%	98.86%	99.49%	98.86%	98.86%	98.86%	98.86%	98.98%	98.86%	98.86%	98.86%	96.41%	98.86%	97.15%	98.86%	98.86%	98.98%	98.98%	98.86%	98.98%	98.86%
ENSG00000166133.18	100.00%	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%
ENSG00000166166.13	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000166311.10	99.94%	99.71%	99.84%	98.18%	99.84%	na	na	99.87%	na	99.86%	97.65%	98.22%	99.70%	99.48%	na	99.82%	na	99.67%	98.98%	98.52%	na	97.25%	na	na	98.21%	99.86%	na	98.98%	99.86%	99.82%	na	na	na	na
ENSG00000166426.8	100.00%	na	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	100.00%	100.00%	na	100.00%	na	na	na	100.00%
ENSG00000166681.14	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000166869.3	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000166886.13	na	95.35%	98.15%	na	na	na	93.68%	na	95.72%	na	na	na	na	na	na	na	96.40%	94.06%	98.45%	na	na	na	96.77%	96.11%	98.24%	na	na	96.18%	93.36%	96.07%	94.23%	98.23%	98.10%	na
ENSG00000166965.13	na	na	na	na	na	na	97.09%	90.80%	93.45%	99.19%	na	95.36%	92.06%	na	98.32%	98.60%	na	97.05%	na	94.90%	96.38%	94.61%	na	90.61%	na	na	na	95.44%	na	na	93.68%	97.19%	na	95.71%
ENSG00000166997.8	94.77%	na	na	na	96.35%	na	93.14%	100.00%	na	na	96.35%	94.77%	91.69%	95.12%	92.75%	96.16%	na	96.31%	94.77%	92.75%	96.17%	96.16%	na	95.82%	96.16%	na	93.59%	93.59%	96.16%	92.52%	na	95.12%	na	na
ENSG00000167130.18	100.00%	100.00%	99.90%	99.87%	99.87%	99.90%	99.90%	99.90%	100.00%	100.00%	99.91%	99.90%	99.90%	100.00%	100.00%	99.91%	100.00%	99.90%	100.00%	99.90%	100.00%	99.87%	100.00%	99.87%	99.90%	99.87%	99.85%	99.90%	99.90%	100.00%	99.90%	99.87%	99.87%	99.90%
ENSG00000167131.17	90.06%	93.09%	93.06%	97.77%	97.31%	93.54%	97.32%	97.97%	94.92%	93.54%	97.85%	96.93%	93.56%	98.04%	97.31%	93.06%	93.46%	94.26%	97.72%	94.14%	93.56%	93.93%	98.02%	93.66%	91.33%	98.01%	97.69%	93.06%	97.69%	93.57%	93.05%	96.22%	97.82%	90.07%
ENSG00000167136.7	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000167194.8	na	100.00%	na	93.85%	100.00%	100.00%	90.10%	90.09%	90.99%	93.98%	90.10%	100.00%	90.09%	93.85%	93.83%	na	100.00%	93.83%	93.89%	100.00%	100.00%	93.87%	90.14%	na	na	93.83%	na	93.83%	93.83%	91.22%	100.00%	na	97.37%	97.37%
ENSG00000167395.10	na	na	97.43%	na	97.29%	na	97.41%	na	na	na	na	na	na	na	na	96.87%	na	na	na	na	na	na	97.45%	na	na	na	na	na	na	na	97.42%	na	97.43%	na
ENSG00000167447.13	na	95.65%	97.14%	na	na	97.32%	95.68%	96.32%	97.75%	98.13%	na	91.79%	99.90%	98.12%	100.00%	na	92.23%	96.84%	94.02%	98.13%	93.96%	98.25%	na	98.22%	91.99%	98.34%	95.23%	95.65%	na	na	100.00%	96.32%	94.16%	na
ENSG00000167513.9	100.00%	100.00%	100.00%	100.00%	100.00%	98.23%	100.00%	100.00%	97.77%	100.00%	100.00%	98.22%	100.00%	98.18%	98.18%	100.00%	98.23%	98.20%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.52%	98.53%	97.78%	100.00%	98.18%	100.00%	100.00%	100.00%	98.22%	100.00%
ENSG00000167580.8	94.69%	92.90%	95.78%	92.91%	93.91%	na	95.69%	92.89%	94.36%	95.77%	95.03%	91.46%	92.87%	94.61%	94.69%	95.77%	na	94.86%	96.48%	94.76%	92.87%	93.90%	94.72%	95.76%	100.00%	92.88%	91.44%	100.00%	95.75%	93.90%	94.83%	94.70%	na	94.79%
ENSG00000167588.13	97.62%	95.56%	96.59%	96.49%	95.55%	na	97.45%	94.56%	97.29%	100.00%	96.31%	97.74%	98.03%	97.73%	97.40%	99.46%	96.66%	100.00%	96.70%	96.17%	96.21%	97.98%	98.03%	96.55%	95.42%	98.32%	96.22%	97.73%	98.78%	97.52%	97.73%	99.46%	95.16%	97.73%
ENSG00000167612.13	na	na	99.67%	93.46%	99.60%	na	99.72%	99.74%	99.72%	98.26%	97.42%	99.55%	99.36%	96.01%	99.55%	96.19%	99.64%	96.18%	99.55%	99.67%	97.81%	na	na	97.37%	na	na	96.25%	99.55%	99.67%	96.51%	94.84%	na	97.69%	96.26%
ENSG00000167625.12	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000167644.12	98.81%	98.81%	98.81%	98.81%	98.81%	na	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	na	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	98.81%	na	98.81%
ENSG00000167700.9	100.00%	100.00%	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000167701.14	99.82%	99.79%	99.82%	99.85%	99.82%	99.84%	na	99.79%	99.82%	99.79%	99.79%	99.85%	99.87%	99.82%	99.85%	na	99.79%	99.84%	99.85%	na	99.84%	99.85%	99.82%	99.88%	na	na	99.85%	96.92%	99.87%	99.79%	99.82%	99.85%	99.79%	99.82%
ENSG00000167702.13	na	100.00%	100.00%	na	98.61%	100.00%	95.90%	100.00%	100.00%	100.00%	100.00%	100.00%	97.72%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	99.54%	99.07%	100.00%	100.00%	96.83%	100.00%	100.00%	99.69%	99.87%	98.83%	96.98%	100.00%	100.00%	100.00%
ENSG00000167779.9	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000167842.16	na	100.00%	100.00%	99.33%	97.67%	na	100.00%	100.00%	na	na	na	na	na	na	na	100.00%	na	100.00%	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	97.67%	na	100.00%	100.00%	100.00%	na	100.00%
ENSG00000167862.10	93.97%	94.98%	100.00%	100.00%	100.00%	na	93.97%	100.00%	100.00%	94.92%	90.07%	100.00%	100.00%	94.10%	93.97%	100.00%	94.08%	90.07%	93.97%	93.97%	100.00%	94.11%	94.05%	93.97%	100.00%	93.97%	93.97%	93.97%	93.97%	93.96%	93.97%	93.97%	93.97%	94.00%
ENSG00000167968.13	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000168002.12	97.96%	96.97%	93.15%	97.55%	95.07%	na	97.77%	93.70%	93.84%	93.15%	93.84%	97.28%	100.00%	93.84%	97.28%	96.94%	na	97.55%	97.55%	94.40%	97.59%	93.07%	93.15%	94.87%	97.28%	97.55%	96.94%	99.78%	93.05%	95.36%	99.53%	96.94%	na	97.52%
ENSG00000168061.17	99.54%	na	99.54%	na	99.44%	na	99.54%	na	99.44%	99.54%	99.54%	99.60%	99.44%	99.54%	99.54%	99.60%	99.54%	99.44%	na	na	99.54%	99.54%	na	99.54%	na	99.54%	99.54%	99.54%	na	na	99.60%	na	na	99.44%
ENSG00000168090.10	96.31%	96.67%	100.00%	94.24%	92.24%	na	100.00%	100.00%	100.00%	92.73%	96.05%	93.72%	100.00%	100.00%	100.00%	94.32%	100.00%	95.16%	100.00%	93.74%	93.33%	na	na	100.00%	na	na	97.53%	100.00%	94.26%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000168101.15	99.93%	99.64%	99.91%	99.91%	99.93%	na	99.93%	99.93%	99.64%	na	99.93%	99.93%	99.91%	99.91%	na	99.58%	99.93%	99.91%	99.94%	99.93%	99.91%	na	99.58%	99.91%	99.93%	99.93%	99.93%	99.91%	99.93%	99.93%	99.93%	na	99.93%	99.93%
ENSG00000168209.6	96.87%	97.58%	na	97.58%	na	na	97.58%	na	97.58%	97.58%	97.58%	97.58%	na	97.58%	97.58%	97.58%	96.87%	na	97.58%	96.87%	na	na	na	97.58%	96.87%	97.58%	96.88%	97.58%	na	97.02%	96.87%	97.58%	96.87%	97.58%
ENSG00000168229.4	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	na	100.00%	100.00%	na
ENSG00000168237.18	99.10%	92.28%	92.63%	98.44%	95.64%	na	94.57%	97.05%	96.43%	89.50%	98.32%	97.25%	100.00%	91.55%	96.63%	95.87%	na	97.81%	93.98%	97.50%	97.30%	94.98%	99.98%	na	96.07%	97.12%	95.28%	97.10%	94.98%	97.33%	96.27%	98.30%	na	99.19%
ENSG00000168454.13	95.39%	na	91.21%	na	95.40%	na	95.86%	100.00%	na	100.00%	99.15%	97.69%	na	na	100.00%	na	100.00%	91.81%	na	na	100.00%	na	97.00%	100.00%	na	na	100.00%	na	na	na	na	97.67%	95.22%	97.64%
ENSG00000168495.13	99.13%	98.90%	99.37%	99.20%	99.13%	99.83%	99.28%	99.82%	99.83%	99.38%	99.83%	99.38%	99.01%	99.86%	99.86%	99.70%	99.66%	99.24%	98.81%	99.19%	99.82%	99.82%	99.83%	99.70%	99.83%	99.74%	99.83%	99.82%	99.82%	99.64%	99.18%	99.83%	98.74%	99.83%
ENSG00000168515.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000168517.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000168564.6	na	na	99.27%	99.99%	99.99%	na	na	na	99.32%	99.31%	99.29%	99.99%	na	99.99%	99.99%	99.99%	99.29%	99.30%	99.99%	99.29%	99.99%	99.99%	99.99%	na	na	na	na	99.99%	99.99%	na	na	na	99.99%	99.29%
ENSG00000168634.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000168653.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000168748.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000168811.8	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	na	na	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	na	99.37%	99.37%	99.37%	na	na	99.37%	99.37%	99.37%	na	99.37%	99.37%	na	99.37%	na	99.37%	99.37%	99.37%
ENSG00000168894.10	95.09%	100.00%	na	100.00%	100.00%	100.00%	93.96%	100.00%	100.00%	95.09%	100.00%	100.00%	100.00%	100.00%	100.00%	94.63%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	95.09%	na	100.00%	100.00%	95.09%	100.00%
ENSG00000168899.5	94.16%	94.21%	na	100.00%	na	na	na	na	na	na	94.16%	100.00%	94.16%	na	na	na	na	na	100.00%	94.16%	94.20%	na	100.00%	94.16%	94.39%	na	na	94.16%	100.00%	100.00%	94.16%	na	na	na
ENSG00000169136.13	na	93.42%	95.72%	100.00%	97.06%	na	95.64%	96.55%	na	95.63%	93.80%	92.37%	92.76%	95.71%	na	100.00%	95.81%	95.71%	na	96.01%	na	94.52%	100.00%	97.40%	95.71%	94.38%	100.00%	92.33%	97.48%	93.08%	94.53%	97.48%	na	97.05%
ENSG00000169188.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000169194.10	92.03%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	92.12%	92.03%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	92.06%	100.00%	100.00%	100.00%	92.12%	na	100.00%	100.00%	92.04%	100.00%	100.00%	100.00%	92.03%	100.00%	na	100.00%
ENSG00000169230.10	100.00%	100.00%	100.00%	100.00%	98.95%	na	100.00%	100.00%	100.00%	na	na	99.64%	99.46%	100.00%	na	100.00%	100.00%	na	100.00%	99.82%	100.00%	100.00%	100.00%	98.80%	100.00%	99.68%	100.00%	100.00%	99.75%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000169242.12	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	97.05%	100.00%	95.06%	100.00%	100.00%	95.08%	100.00%	96.68%	98.38%	100.00%	100.00%	97.05%	97.15%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	95.05%	100.00%	100.00%	92.92%
ENSG00000169314.15	98.60%	100.00%	na	na	na	na	99.78%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.70%	na	98.67%	na	95.22%	100.00%	100.00%	100.00%	100.00%	99.65%	na	96.18%	100.00%	93.35%	98.60%	100.00%	100.00%	100.00%	na	na	97.23%
ENSG00000169429.12	100.00%	100.00%	100.00%	95.05%	95.81%	95.46%	na	100.00%	95.25%	100.00%	95.15%	na	95.58%	95.28%	100.00%	95.22%	100.00%	95.81%	100.00%	na	na	95.14%	100.00%	na	100.00%	100.00%	na	100.00%	95.11%	100.00%	100.00%	na	96.32%	na
ENSG00000169442.9	na	100.00%	na	na	na	na	na	100.00%	na	na	na	na	na	100.00%	na	100.00%	na	100.00%	100.00%	na	na	100.00%	na	na	100.00%	na	na	100.00%	na	na	100.00%	na	na	na
ENSG00000169605.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000169612.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000169683.8	97.76%	99.47%	100.00%	97.44%	97.11%	na	98.30%	na	na	96.62%	na	98.28%	92.78%	95.95%	na	100.00%	100.00%	98.46%	na	94.26%	97.96%	na	na	98.42%	98.23%	97.54%	na	100.00%	96.99%	97.99%	na	96.68%	98.26%	98.63%
ENSG00000169688.11	0.00%	0.00%	0.00%	0.00%	0.00%	na	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%
ENSG00000169704.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000169715.15	na	na	99.06%	100.00%	na	na	100.00%	na	na	na	100.00%	na	na	na	98.79%	100.00%	98.79%	na	98.79%	98.79%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	na	na	na	98.78%	na
ENSG00000169750.9	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000169877.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000169885.10	92.42%	95.81%	89.37%	92.72%	92.72%	na	99.71%	90.91%	96.31%	93.88%	95.21%	100.00%	100.00%	90.45%	90.47%	90.47%	na	89.83%	93.88%	100.00%	91.76%	100.00%	90.45%	na	99.93%	100.00%	88.19%	93.94%	92.72%	88.36%	96.51%	91.81%	na	93.88%
ENSG00000169906.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000169962.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000169964.8	na	na	na	na	na	100.00%	na	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	na	na	100.00%	100.00%	100.00%	na
ENSG00000169972.13	na	97.28%	94.43%	98.08%	99.20%	na	97.28%	92.18%	89.51%	97.95%	97.08%	98.31%	94.41%	97.70%	98.08%	96.23%	na	90.24%	97.00%	99.13%	na	97.64%	98.95%	96.17%	na	97.23%	95.65%	95.70%	93.29%	88.98%	99.09%	99.13%	na	na
ENSG00000170162.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000170345.10	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	99.99%	na	100.00%	na	100.00%	na	99.99%	na	100.00%	na	100.00%	100.00%	99.99%	na	100.00%	100.00%	100.00%	na	100.00%	na
ENSG00000170370.12	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	na
ENSG00000170515.14	95.03%	na	100.00%	99.02%	97.61%	na	96.99%	94.63%	94.45%	94.33%	98.33%	100.00%	95.12%	95.43%	99.17%	na	na	100.00%	100.00%	94.90%	96.52%	100.00%	95.32%	99.04%	99.92%	97.26%	96.93%	92.61%	na	96.57%	98.15%	na	97.91%	96.38%
ENSG00000170549.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000170605.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%
ENSG00000170807.12	93.92%	93.93%	93.92%	93.91%	93.92%	93.92%	93.92%	na	na	93.96%	93.93%	na	93.93%	na	93.92%	na	na	na	93.93%	93.92%	93.92%	93.91%	93.97%	na	na	na	93.92%	93.92%	93.92%	93.99%	93.92%	93.91%	93.93%	na
ENSG00000170892.13	97.42%	97.42%	98.58%	99.99%	99.99%	98.58%	98.57%	98.58%	98.58%	97.64%	98.58%	99.99%	99.99%	99.99%	99.99%	99.99%	98.41%	99.99%	99.99%	98.71%	98.58%	98.58%	99.99%	99.17%	98.58%	97.42%	95.63%	98.41%	99.99%	98.58%	98.36%	99.99%	99.99%	99.99%
ENSG00000170893.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000170989.10	na	na	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	100.00%	na	na
ENSG00000171053.10	94.85%	91.21%	87.30%	88.81%	100.00%	na	94.37%	91.27%	100.00%	na	87.27%	na	88.89%	94.85%	78.39%	na	na	94.74%	na	na	na	94.85%	88.81%	88.86%	88.82%	100.00%	83.54%	na	87.28%	na	85.10%	na	88.82%	na
ENSG00000171136.7	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%
ENSG00000171159.5	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%
ENSG00000171202.7	99.90%	na	99.90%	na	99.88%	99.88%	99.88%	99.88%	99.88%	99.90%	99.90%	99.90%	na	99.88%	99.88%	99.88%	na	99.88%	99.90%	99.88%	na	99.90%	99.90%	99.88%	99.88%	99.90%	99.88%	na	na	99.88%	99.88%	na	99.90%	na
ENSG00000171224.9	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000171564.12	97.55%	100.00%	99.51%	99.51%	96.74%	na	98.50%	94.41%	100.00%	96.93%	97.55%	97.41%	95.58%	98.31%	100.00%	96.97%	98.85%	97.55%	97.68%	99.51%	93.89%	94.08%	96.05%	94.52%	97.92%	98.86%	96.96%	98.60%	98.50%	96.86%	98.75%	97.34%	99.50%	98.60%
ENSG00000171611.10	99.93%	99.93%	99.93%	99.93%	99.93%	na	99.93%	99.94%	99.93%	99.94%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.94%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.94%	99.93%	99.93%	99.94%	99.93%	99.93%	99.93%	99.93%
ENSG00000171657.6	100.00%	na	100.00%	na	100.00%	na	na	na	na	na	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	na
